gnd_id,preferred_name,variant_names,date_of_birth,date_of_death,professions,places_of_birth
118640003,"Josephus, Flavius",Flavius Josèphe|Flavio Josefo|Flavius Josephus|Josephus Flavius|Storico Ebreo Giuseppe|Josephus|Josephe Flave|Flavius Iosephus|Josippus|Ṭiṭus Flaṿius Yosefus|Historicus Josephus|Romanus Josephus|Iosif Flavij|Flavius Josèphe|Phlabios Iōsēpos|Gioseffo Flavio|Flavius Josephus|Hebraeus Josephus|le Juif Josèphe|Flavio Giuseppe|Historicus Iosephus|Flave Joseph|P'laviosi Ioseb|Yosef ben Matityahu|Iōsēpos Phlabios|Josephos|Latinus Josephus|Flavien Josèphe|Иосиф Флавий|Yosef Ben Matityahu|Flavius Iosephus|P'lavios Hovsepos|יוסף בן מתתיהו|Yosefus Flaṿiyus|Ṭiṭus Flaṿyus Yosefus|Iosephus Flavius|ha-Kohen Yosef ben Matityahu|J. Fławius|Yôsēf Ben-Mattityāhû|Palaestinus Josephus|Flavius Josephos|Flaṿyus Yosefus|Flavij Josif|Joseph Flavius|Flavius Josepus|Titus Flavius Josephus|Flavio Gioseffo|Josèphe Flavius|Flavius Josephus Hebraeus|Giuseppe Flavio|Joseph ben Mathitjahu|Flavien Josèphe|Syn Mattitʹjachu Josef|Flavius Josephus,0037,0100,Historiker|Geschichtsschreiber,Jerusalem
118640763,"Macrobius, Ambrosius Theodosius",Macrobius Theodosius Ambrosius|Macrobius Ambrosius Theodosius|Ambrosius Theodosius Macrobius|Aurelius Ambrosius Theodosius Macrobius|Theodosius Ambrosius Macrobius|Macrobius Aurelius Ambrosius Theodosius|Ambrogio Teodosio Macrobio|Ambrosius Aurelius Macrobius|Ambrosius Theodosius Aurelius Macrobius|Grammaticus Macrobius|Aurelius T. Macrobius|Aurelius Ambrosius Macrobius|Ambrosius Macrobius Theodosius|Macrobius Aurelius|Macrobius|Macrobius Theodosius|Ambrosio Teodosio Macrobio|Macrobio|Macrobius Ambrosius Theodosius|Macrobe|Teodosio Macrobio|Aurelius Theodosius Macrobius|Macrobius Aurelius|Ambrosius Aurelius Theodosius Macrobius|Ambrosius Macrobius|Macrobius Ambrosius Theodosius|Macrobius Theodosius|Macrobius Ambrosius Aurelius|Aurelius Macrobius|Theodosius Macrobius|Aurelius A. Macrobius|Theodosius Aurelius Macrobius|Ambrosius Marcus Theodosius Macrobius|Macrobius Aurelius Theodosius|Ambrosius Theodosius Macrobius,0385,0430,Gelehrter|Grammatiker|Philosoph,
11864422X,"Alanus, ab Insulis",Alanus ab Insulis|Anticlaudianus|Insulensis Alanus|Alain de Lille|aus Lille Alanus|van Ryssel Alanus|Ollanus|Maistre Alanus|de Monte Pessulano Alanus|du Puy Alain|ab Insulis Pseudo-Alanus|Porretanus Alanus|Anglicus Alanus|de Montpellier Alain|di Lilla Alano|von Lille Alain|de Ryssel Alanus|de Podio Alanus|of Lille Alan|de Lille Alanus|Magnus Alanus|de Lille Alain|Magister Alanus|de Insulis Alanus|ab Insulis Alanus,1120,1202,Theologe|Philosoph|Mönch|Lyriker|Gelehrter,Lille
118644378,"Albrecht, von Eyb","Albrecht von Eyb|Albertus de, Schriftsteller, Übersetzer, Jurist Eyb|de Eiib Albertus|von Eybe Albrecht|Albertus de Eybe|Albrecht von, Schriftsteller, Übersetzer, Jurist Eybe|Albertus de Eyb|Albertus de Eiib|Albrecht von Eybe|Albrecht von, Schriftsteller, Übersetzer, Jurist Eyb|de Eyb Albertus|von Eyb, Schriftsteller, Übersetzer, Jurist Albrecht|de Eyb, Schriftsteller, Übersetzer, Jurist Albertus|von Eyb Albrecht",1420-08-24,1475-07-24,Jurist,
118647199,"Aethicus, Ister",Istricus Aethicus|Ethicus|Aeticus Ister|Aeticus Hister|Pseudo Aethicus|Cosmographer Ethicus|Aethicus|the Cosmographer Ethicus|Ister Ethicus|Hister Aethicus|Aithikos|Aeticus Istricus|Ister Aethicus,,,,
118650130,Aristoteles,Aristotelus|Arystoteles|de Stagyre Aristote|von Stageiros Aristoteles|Αριστοτελης|Stagirites Aristoteles|Aristote|Yalishiduode|Arisṭū|أرسطاطاليس|Pseudo-Aristote|Aristüţālis|Aristotele|Arestoteles|von Stageira Aristoteles|Ps-Aristoteles|Stagyrites Aristoteles|אריסטו|Philosoph Aristoteles|Pellaeus Aristoteles|Aristotile|Atheniensis Aristoteles|Arisṭūṭālīs|亚里士多德|Arasṭū|von Stagiros Aristoteles|Pseudo-Aristotele|Pseudo Aristotele|ئارىستوتېل|Aristotel|Arisṭāṭālīs|Ἀριστοτέλης|Pseudo-Aristoteles|Aristotle|Pseudoaristoteles|Aristotelʹ|Aristóteles|de Stagyre Aristoteles|Philosophus Aristoteles|Schüler Platons Aristoteles|Aristū|Aristotelēs|Pseudo Aristóteles|أرسطوطاليس|أرسطو|Aristòtil|Stagirita Aristoteles|Aristotelis|Aristoteles,-0384,-0322,Philosoph|Lehrer,Stagira
118661418,"Boner, Ulrich",Boner Ulrich|Ulricus Bonerius|Boner|Ulrich Bonerius|Boner Ulricus|Bonerius Ulricus|Bernensis Bonerus|Bonerius|Ulrich Boner,1280,1350,Schriftsteller|Mönch,
118675664,"Chartier, Alain",le Maître Alain|Alanus Auriga|Maître Alain|Auriga Alanus|Chartier Alain|Alain Charretier|Alain Chartier,1385,1430,,Bayeux
118678876,"Dares, Phrygius",Frigius Dares|Historicus Dares|Dares Phrygius|von Phrygien Dares|Priscus Darses|Frigio Darete|der Phryger Dares|Dares Phrygius|Phrygien Darés|Phrygius Dares,[v7XX],,,
118681273,"Durantis, Guilelmus, Mende, Bischof","Guillermus Durantis|Durandus Wilhelm|Mimatensis Durandus|Bischof, Kirchenrechtler, Frankreich, Italien Guilelmus Durantis|de Mende Durand|William Duranti|Durant Guillaume|Wilhelm, Bischof, Kirchenrechtler, Frankreich, Italien Durandus|Guillelmi Duranti|Guillelmus, Bischof, Kirchenrechtler, Frankreich, Italien Durantus|Minatensis episcopus Guilelmus|Guielmus Durantus|Wilhelm Durandus von Mende|Guilelmus Durantus|Guillaume, Bischof, Kirchenrechtler, Frankreich, Italien Durand|Mimatensis Guilelmus|Guilelmus Durantis|Guilelmus, Bischof, Kirchenrechtler, Frankreich, Italien Durandus|Bischof, Kirchenrechtler, Frankreich, Italien Durandus von Mende|Minatensis Guilelmus|Guillelmus Durandus|Durandi Guilelmus|Durand Wilhelm|Bischof, Kirchenrechtler, Frankreich, Italien Guilelmus Speculator|Guilelmus, Bischof, Kirchenrechtler, Frankreich, Italien Durand|Wilhelm Durandus|Bischof, Kirchenrechtler, Frankreich, Italien Guilelmus Mimatensis|William Durand|Guiliermus Durandus|Durantis Guilelmus|Gulielmus Durantis|Wilhelm Duranti|Durand Guillaume|Durand, l'Ancien Guillaume|Wilhelm, der Ältere Durandus von Mende|Bischof, Kirchenrechtler, Frankreich, Italien Durandus Speculator|Durandus Guilelmus|Guillelmus Duranti|Guilelmus Durandus Mimatensis|von Mende Durandus|Speculator Guilelmus|Wilhelm, der Ältere Duranti|Durand, le Spéculateur Guillaume|Wilhelm Durantis|Guillaume Durand de Mende|Guilelmus Durandus|Guilielmus Durandus|Guilielmus Durantus|Guilelmus Duranti|Guillaume, Bischof, Kirchenrechtler, Frankreich, Italien Durand de Mende|Gulielmus Durandus|Guilelmus, Bischof, Kirchenrechtler, Frankreich, Italien Duranti|William, Bischof, Kirchenrechtler, Frankreich, Italien Durand of Mende|Guilelmus Durand|Bischof, Kirchenrechtler, Frankreich, Italien Wilhelm Durandus|Speculator Durandus|Guillaume Durant|Guglielmo Durand|Durand Guillaume V.|Bischof, Kirchenrechtler, Frankreich, Italien Guillelmus Durantus|Guillielmus Durandus|Miratensis Guilelmus|Guilhelmus, Bischof, Kirchenrechtler, Frankreich, Italien Durandi|of Mende Guilelmus|Guillaume Durand|Bischof, Kirchenrechtler, Frankreich, Italien Guilelmus of Mende|Guilelmus, Bischof, Kirchenrechtler, Frankreich, Italien Durantis|Guilelmus, Mende, Bischof Durantis",1230,1296-11-01,Kanonist|Hochschullehrer|Bischof|Mönch,
118681435,"Nikolaus, Dybinus",von Dybin Nikolaus|Magister Dybinus|von Dibin Nikolaus|Dybinus|Nikolaus von Tybin|Tibinus|von Tybin Nikolaus|Nicolaus Dybinus|Magister Tibinus|Nicolaus de Dybin|Tibinus Nikolaus|Nikolaus von Dibin|Tybinus|Nicolaus Dybin|de Dybin Nicolaus|Nikolaus von Dybin|Dybinus Nicolaus|Dybinus Nikolaus,1330,1387,Lehrer|Rektor,Bad Düben
118681516,"Ebendorfer, Thomas",Thomas|Thomas Ebendorfer von Haselbach|von Hasselbach Thomas|Thomas Ebendorffer|von Haselbach Thomas|Ebendorfer Thomas|Ebendorfer de Haselbach Thomas|Thomas E. Ebendorfer|de Haselbach Thomas|Thomas Ebendorfer von Haselbach|Thomas E. Ebendorfer von Haselbach|Thomas Ebendorfer de Haselbach|Thomas Ebendorfer,1388,1464,Pfarrer|Gelehrter|Diplomat|Geschichtsschreiber|Hochschullehrer,Haselbach
118682547,"Eucherius, Lugdunensis",Eucherio|de Lyon Euchérius|von Lugdunum Eucherius|Saint Euchèr|Lugdunensis Pseudo-Eucherius|de Lérins Eucherius|Sanctus Eucherius|Episcopus Lugdunensis Eucherius|Bischof Eucherius|Episcopus Eucherius|de Lyon Eucher|von Lyon Eucherius|di Lione Eucherio|Evêque Euchérius|Saint Euchère|Lugdunensis Eucherius,,0450,Bischof,
118682768,Eutropius,Magister Memoriae Eutropius|Eutrop|Flavius Eutrop|Eutropio|Eutropios|Historiker Eutropius|Eutropius|Flavius Eutropius|Abbas Eutropius|Eutrope|Eutropus|Eutropius Flavius|Historicus Eutropius|Eutropius,,,Historiker,
118687883,"Eduard III., England, König","de Windsor Édouard|England, König, III. Edward|the Third Edward|Anglia, Rex Edvardus III.|Angleterre, Roi, III. Édouard|Édouard de Windsor|England, King Edward III.|Angleterre, Roi Édouard III.|England, König Eduard III.",1312-11-13,1377-06-21,,Windsor Castle (Windsor)
118688677,"Elisabeth, von Schönau, Heilige","Schoenaugiensis, Heilige Elizabeth|Schoenaugiensis, Heilige Elisabeth|de Schönau, Heilige Elisabeth|von Schönau, Heilige Elisabetha|Schonaugiensis, Heilige Elisabeth|Schoenaugiensis, Heilige Elisabetha|Elisabeth von Schönau|Virgo, Heilige Elisabetha|Monaca, Heilige Beata Elisabetta|of Schönau, Heilige Elisabetta|Schonaugiensis, Heilige Elizabetha|di Schönau, Heilige Elisabetta|Schonaugiensis, Heilige Elisabetha|Schoenaugiensis, Heilige Elizabetha|Abbatissa, Heilige Elisabeth|of Schönau, Heilige Elizabeth|of Schönau, Heilige Elisabeth|Monaca, Heilige Elisabetta|Abbatissa, Heilige Helisabeth|von Schönau, Heilige Elisabeth",1129,1164-06-18,Mystikerin|Äbtissin|Ordensschwester,Köln
118690442,"Georg, Böhmen, König","von Podiebrad, Böhmen, König, Kurfürst Georg|Podiebracius Georgius|z Podiebrad Jiří|Bohemiae Rex Georgius|z Poděbrad Jiři|Böhmen, König, Kurfürst Georg|von Podiebrad und Kunnstatt Georg|Böhmen, König Jiří|von Podiebrad Georg|Podiebradius Georgius|Podibrad Georg|von Podïebrad Georg|Georg von Podibrad|Böhmen, König Georg|Georg von Podiebrad|Podiebrad Georg|Pogiebracius Georgius|Böhmen, König Georg",1420-04-06,1471-03-22,,
11869877X,"Guarinus, Veronensis","von Verona Guarinus|Veronese Guarini|Veronese Guarino|da Verona Guarini|Baptista Guarinus|Guarino, Veronensis Guarini|Baptista Guarini|Guarino, Veronese Guarini|Veronensis Varius|Guarino Veronese|Guarino Guarini|Veronensis Guarino|Veronese Guarinus|Veronensis Varinus|da Verona Guarino|de Vérone Guarino|Guarini Guarino|di Verona Guarino|von Verona Guarino|de Verona Guarinus|aus Verona Guarinus|Veronensis Guarinus",1374,1460,Humanist,Verona
118704710,"Hildebertus, Lavardinensis","Lavardinensis Idebertus|Lavardinensis Childebertus|Cenomannensis episcopus Hildebertus|Cenomanensis Hildebert|Lavardinensis, Bischof Hildebertus|Cenomanensis, Bischof Hildebertus|Hildebert|von Tours Hildebert|von Le Mans, Bischof Hildebert|von le Mans Hildebert|Episcopus Hildebertus|de Lavardin Hildebertus|von Lavardin Hildebert|Cenomannensis, Bischof Hildebertus|Archiepiscopus Hildebertus|Lavardinensis Gildebertus|Cenomannensis Hildebertus|von Lavardin, Bischof Hildebert|of Tours Hildebertus|Lavardinensis Ildebertus|von Le Mans Hildebert|Turonensis Hildebertus|di Lavardin Ildeberto|Turonensis archiepiscopus Hildebertus|Turonensis, Bischof Hildebertus|Hildebert de Lavardin|Lavardinensis Aldebertus|Cluniacensis Hildebertus|Cenomanensis Hildebertus|von Tours, Bischof Hildebert|Lavardinensis Dyldalbertus|de Lavardin Hildebert|Hildebertus|di Lavardin, Bischof Ildeberto|de Lavardino Hildebertus|Lavardinensis Hildebertus",1056,1133-12-18,Theologe|Erzbischof|Bischof|Schriftsteller,Lavardin
118707973,Hugutio,"Hugo|Ugutio|Pisanus Ugutio|Ferrariensis Eugetio|von Pisa, Bischof von Ferrara Hugo|Pisanus Hugutio|Huguccio|Ferrariensis Hugo|de Pisa Hugo|Bischof von Ferrara Hugutio|Ferrariensis Huguccio|da Pisa Uguccione|de Vercellis Hugo|de Vercellis Ugo|da Pisa, Bischof von Ferrara Uguccione|Ferrariensis Hugutius|Ferrariensis Vigetio|von Pisa Hugo|Ferrariensis, Bischof von Ferrara Eugetio|von Ferrara Huguccio|Ugotio|Pisanus Huguccio|Uguccione|Ferrariensis Ugo|Ugutton|Huguitio|of Pisa, Bischof von Ferrara Huguccio|Hugutio",,1210,,
118709879,"Heinrich, von Sankt Gallen",Heinrich von St. Gallen|de Sancto Gallo Henricus|von St. Gallen Heinrich|de Saint-Gall Henri|Heinrich von Sankt Gallen|von Sankt Gallen Heinrich,1350,1397,Theologe|Autor,Sankt Gallen
118712632,"Johannes, de Capestrano","de Capistrano Johannes|von Capestrano, Moine Johannes|John of Capestrano|von Capestrano, Monk Johannes|da Capistrano, Moine Giovanni|of Capistrano John|Johannes de Capistrano|Johannes de Capestrano|Johannes Kapistran|da Capistrano Giovanni|Johannes, Moine Kapistran|Capistranus Johannes|Capestranus Johannes|Capistron Johannes|Jan Kapistran|Joannes de Capistranis|Johannes, Monk Kapistran|Johannes de Capistro|Johannes de Capistranis|aus Capestrano Johannes|von Capestrano Johannes|von Capestrano, Mönch Johannes|de Capestrano, Monk Johannes|Ivan Kapistran|de Capestrano, Heiliger Johannes|Kapistran Johannes|Giovanni da Capistrano|Capistranus Joannes|a Capistrano, Mönch Johannes|of Capestrano John|Joannes Capistranus|Johannes de, Moine Capestrano|Kapistran Johann|da Capistrano, Mönch Giovanni|Johann Kapistran|Kapistran Ivan|Kapistranski Ivan|János Kapisztrán|der Heilige Capistran Ioan|Ivan Kapistranski|Johannes, Mönch Kapistran|Johannes von Capestrano|de Capistranis Johannes|de Capestrano, Mönch Johannes|Johann Capistrano|Johannes aus Capestrano|Capistranói János|a Capistrano Johannes|Johannes de, Monk Capestrano|de Capistrano Jean|Jan Kapisztrán|da Capistrano, Monk Giovanni|Giovanni di Capistrano|Giovanni Capistrano|Johannes de, Mönch Capestrano|de Caposton Johannes|Johannes Capistranus|a Capistrano, Moine Johannes|Johannes Capistran|Johann von Capistrano|a Capistrano, Monk Johannes|de Capestrano, Moine Johannes|Johannes de Caposton|de Capestrano Johannes",1386-06-24,1456-10-23,Richter|Katholischer Theologe|Ordenspriester|Prediger|Päpstlicher Legat,Capestrano
118712659,"Johannes, von Kastl",Castellensis Johannes|de Amberg Johannes|di Kastl Giovanni|Castelensis Johannes|de Castel Jean|Johannes von Kastl|von Kastl Johann|de Castello Johannes|Castellanus Johannes|de Kastl Jean|Johannes de Castello|von Kastl Johannes,1370,1426,Mönch,
118716735,"Gellius, Aulus",Gellius Aulus|Aulus Gelli|Antiquar Gellius|Aulus Gelius|Aule Gelle|Agellius|Aulo Gelio|Gellius|Auligellius|Aulus Gellius|Grammaticus Gellius|Aulu-Gelle|Aulo Gellio|Aulugelle|Aulus Gellius,0130,0170,Schriftsteller,
118719351,"Wilhelm, Lyon, Prior","de Lyon Guillaume|Perauta Guilelmus|Gulielmus Peraldus|de Peyraud Guillaume|de Pérault Guillaume|Peyrauta Guilelmus|Peraldo Guglielmo|Lugdunensis Guilelmus|Paraldus Guilelmus|Peraldus Wilhelm|Peraldus Gulhelmus|de Petra Alta Guilelmus|Peyraut Guillaume|Guillaume Pérault|de Peraldo Guilelmus|Pérault Guillaume|Guillaume Peyraut|Peraldus Guillaume|Peraudus Guilelmus|Guilelmus Peraldus|Peraldus Guilelmus|Peraltus Guilelmus|Pérault Guilelmus|de Peyrauta Guilelmus|Guglielmo Peraldo|Peyraut Guilelmus|Peraut Guilelmus|Peraldus Guilielmus|Parisiensis Guilelmus|Peraldus Guillelmus|Guilelmus Paraldus|Lyon, Prior Wilhelm",1200,1271,Moraltheologe,Peyraud
11871936X,"Wilhelm, von Conches",Guilelmus de Conchis|Guglielmo|Anéponyme Guillaume|de Conchis Guilelmus|de Conches Guilelmus|de Combis Guilelmus|Guilelmus Conchis|Guillaume de Shelley|Guillaume|Guilelmus|Wilhelmus|William of Conches|de Shelley Guillaume|di Conches Guglielmo|de Conches Guillaum|a Conchis Wilhelmus|de Conches Guillaume|Aneponymus Guilelmus|Guillaume de Conches|of Conches William|William|Aneponymus Wilhelmus|Guillelmus de Conchis|Guglielmo di Conches|Wilhelm|von Conches Wilhelm,1100,1154,Philosoph,Conches-en-Ouche
118723529,"Klemens V., Papst",Papst Clemente V.|Bertrand de Gouth|de Got Bertrand|Papst Clement V.|Pape Clément V|Bertrand de Got|Papst Clément V.|Papa Clemens V.|Raimundus Bertrandi del Goth|Bertrand de Goth|de Goth Bertrand|Papst Clemens V.|Papa Clemente V.|de Got Bertrando|de Got Bertrandus|Papst Klemens V.,1250,1314,Papst,
118725831,"Lactantius, Lucius Caecilius Firmianus",Lactancius Firmianus|Rhetor Africanus Lactantius|Firmian Lactance|Firmianus Lactanius|Lactantius Lucius Firmianus|Laktanz|Pseudo-Lactantius|Lactantius L. Firmianus|Lactantius Firmianus Coclus|Lactanz|Lactancio|Lactance|Luc. Cael. Firm. Lactantius|C. F. Lactantius|Lucius Caecilius Lactantius Firmianus|Lucius Caelius Firmianus Lactantius|Lactantius|Laktantius|Lucius Caecilius Firmianus Lactantius|Lucius C. Lactantius Firmianus|Lucius Caelius Lactantius Firmianus|Lattanzio|Lucius Caelius Firmianus Lactantius|Lucius Lactantius Coelius Firmianus|Lucius Caecilius Lactancius|Lucius Caecilius Firmianus Lactantius|Firmianus Lactantius|Lucius Coelius Lactantius|Lucius Coelius|Afrikaner Lactantius|Lucije Cecilije Firmijan Laktancije|Lactancius|Firnianus Lucianus Coelius Lactantius|Lucius Caecilius Firminaus Lactantius|Lucius C. Firmianus|Lucio Cecilio Firmiano Lattanzio|Lactantius Firmianus|Lucius C. Firmianus Lactantius|Lucius Celius Lactantius Firmianus|Lucius Caecilius|Lucius Coelius Lactantius|Lucius C. Lactantius|Caecilius Lactantius Firmianus|Lucius Coelius Firmianus Lactantius|Celius Lactantius Firmianus|Lactance Firmian|Firmianus|Lucius Coelius Lactantius Firmianus|Firmilianus Lactantius|Lucije Cecilije Firmijan Lactancije|Africanus Lactantius|Lactantius Lucius Caecilius Firmianus|L. Caelius Firmianus Lactantius|Lucius Caecilius Firmianus Lactantius,0250,0317,Theologe,
118731300,"Martin, von Braga, Bischof","Bracharese Martinho|Martin de Braga|von Dumium Martinus|Martin De Braga|Dumiensis Martinus|of Braga Martin|Bracensis Martinus|von Dumio, Bischof Martin|Bracarese Martino|de Braga Martin|von Braga Martinus|Pannonius Martinus|di Braga Martino|of Dumio Martin|de Dume Martinho|Pseudo-Sénèque|of Braga Martinus|Martin DeBraga|Martin de Braga|de Braga Martinus|Bracarensis Pseudo-Martinus|Sanctus Martinus|von Bracara Martinus|Pseudo-Seneca|Heiliger Martin|Braga, Bischof Martin|von Braga Martin|Bracarensis Martinus|Dumio, Bischof Martin|de Pannonie Martin|de Dume Martinus|Martin von Braga|Episcopus Martinus|von Braga, Bischof Martin",0515,0580,Bischof|Missionar,
118731823,"Matthaeus, de Cracovia","of Cracow Matthew|von Worms Matthaeus|Wormatiensis Matthaeus|Matous|de Krakau Matthaeus|Mateusz|Matteusz|z Krakowa Tomasz|di Cracovia Mateo|Matteo|de Cracovie Matthieu|Episcopus Matthaeus|Tomasz|Matthieu|de Cracovia Thomas|Notarius Matthaeus|Krakowskiego Matteusz|di Cracovia Matteo|de Krakow Matthieu|z Krakowa Mateusz|z Krakova Matouš|de Cracovie Thomas|de Cracovia Matthieu|von Krakau Matthäus|Matthew|Thomas|Bischof von Worms Matthaeus|von Cracow Matthäus|Worms, Bischof Matthaeus|Matthäus|Matthaeus de Cracovia|Matthaeus|de Worms Matthieu|de Cracovia Matthaeus",1355,1410,Theologe|Bischof,Krakau
118740652,"Peutinger, Konrad",Cuonradus Peutingerus|Conradus Pytingerus|Chuonradus Peutinger|Konrad Beyttinger|Conradus Peutinger|C. Peutingerus|Conrad Peutinger|Peutinger|C. Peutinger|Chuonrad Peutinger|Conradus Peutingerus|Chonradus Peutingerus|Konrad Peutinger,1465-10-16,1547-12-28,Humanist|Historiker|Archäologe|Jurist,Augsburg
118741292,"Poggio Bracciolini, Gian Francesco",Le Pogge|Poggio Bracciolini|Johannes Franciscus Poggius|Poggio Bracciolini Gian Francesco|Gianfrancesco Bracciolini|Johannes Franciscus Pogius|Gian Francesco Poggio|Joh. Poggius|Poggius Florentinus|Poggio Fiorentino|Gian Francesco Poggio Bracciolini|Francesco Bracciolini|Poggio Bracciolini Giovanni Francesco|Poggius Johannes|Poggius Florentinus|Johannes Franciscus Poggius Bracciolinus|Bracciolini Francesco|Poggio Bracciolini di Ser Guccio di Poggio di Guccio|Gian-Francesco Poggio Bracciolini|Florentin Poge|Poggio|Johannes Franciscus|Cancellarius Poggius|Поджо Браччолини|Poggius Joh.|Gianfrancesco Poggio Bracciolini|Pogge Florentin|Pogge|Johannes Poggius|Ioan. Francisc. Poggius|Poggio Bracciolini di Ser Guccio di Poggio di Guccio|Florentinus Poggius|Gian Francesco Bracciolini|Poǆo Braččiolini|Bracciolini|Poggio Bracciolini Johannes Franciscus|Bracciolini Poggio|Florentinus Pogius|Poggius aus Florenz|Francesco Poggio Bracciolini da Terranova|Poǆo Braččiolini|Francesco|Florentinus Pogginus|Giovanni Francesco Bracciolini|Gian F. Poggio|Florentin Pogge|Gianfrancesco Bracciolini|Поджо Браччолини|Johannes Franciscus Poggius Bracciolinus|Poggio Bracciolini di Ser Guccio di Poggio di Guccio|Fiorentinus Poggius|Pogius aus Florenz|Gian Francesco|Poggius Bracciolinus|Gian Francesco Poggio di Gucccio Bracciolini|Giovanni Poggio Bracciolini|Gian-Francesco Poggio-Bracciolini|Giovanni Francesco Poggio-Bracciolini|Pogius|Poge|Poggio Bracciolini|Giovanni Francesco Poggio Bracciolini|Gian Francesco Poggius Bracciolini|le Pogge Jean-François|Fiorentino Poggio|Gian Francesco Poggio di Guccio Bracciolini|Poggius|Gian Francesco Poggio Bracciolini,1380-02-11,1459-10-30,Humanist|Politiker|Schriftsteller,Arezzo
118744917,"Richardus, de Sancto Victore",da San Vittore Riccardo|Richardus Victorinus|Richardus de Sancto Victore|Parisiensis Richardus|of Saint-Victor Richard|von Sankt Victor Richard|Prior Richardus|a Sancto Victore Ricardus|Richard von Sankt-Victor|a Sancto Victore Richardus|de San Víctor Ricardo|von Saint-Victor Ricardus|Sancti Victoris Richardus|de Sancto Victore Ricardus|Victorinus Richardus|of Saint Victor Richard|von Sankt-Victor Richard|di San Vittore Riccardo|Theologus Richardus|de Saint-Victor Richard|de Saint Victor Richard|von Sankt Viktor Richard|de Sancto Victore Richardus,1110,1173,Theologe,
118749536,"Rolevinck, Werner",Werner Rolfingk|Werner Rollewinck|Lorevinch Werner|Westphalus Wernerus|Werner Rolewink|Werner Rollewink|Guernerus Carthusianus|Wernerus|Werner de Laer Rolevinck|Wernerus Rolevinck|Guarnerus|Wernerus Rolewinkius|Werner Rolowinck|Rovelink Werner|Werner Rolewinck|Werner|Werner Rolevink|Rolewinck Wernerus|Wernerus Rolewinckius|Carthusianus Guarnerus|Rolevinck Guarnerus|de Laer Wernerus|Rolevinck Werner|Werner Rolevinck,1425,1502,Mönch|Katholischer Theologe|Kirchenhistoriker|Historiker,Laer
118767933,"Venantius, Fortunatus",Fortunatus Venantius Homerius Clementianus|Fortunat Venance|Venance Fortunat|Fortunat|Fortunatus Pseudo-Venantius|Pictaviensis Venantius|Venantius Fortunatus|Heiliger Venantius|Venantius Honorius Clementianus Fortunatus|Honorius Clementianus Fortunatus Venantius|Venantius Honorius Clementinus Fortunatus|Venanzio Fortunato|Fortunato Venanzio|Venantius Honorius Fortunatus|Honorius Clementianus Venantius Fortunatus|Fortunatus Venantius Honorius Clementius|Fortunatus Venantius,0530,0600,Schriftsteller,
118768069,"Vergerius, Petrus Paulus","Péter Pál Vergerius|Lutheranus Athanasius|Petrus Paulus Hystrus|Petrus Paulus d.Ä. Vergerius|Vergerio, il Seniore Pierpaolo|Pietro Paolo Vergerio|Pietro P. Vergerio|Pietro Paolo, il vecchio Vergerio|Pier Paolo Vergerio|Vergerio Pierre-Paul|Petrus Paulus, Senior Vergerius|Pier Paolo, der Ältere Vergerio|Vergerius Petrus Paulus|Vergerius, Senior Petrus Paulus|Petrus Istrus|Pietro Paolo, der Ältere, Dramatiker, Italien Vergerio|Petrus Paulus Istrus|Petrus Hystrus|Petrus Paulus, der Ältere Vergerius|Pierre-Paul Vergerio|Pietro Paolo, der Ältere Vergerio|Pietro P., der Ältere Vergerio|Vergerio Pietro Paolo|Pierre Paul Vergerio|Vergerio Pierpaolo|Pier Paolo, der Ältere, Dramatiker, Italien Vergerio|Vergerio Pier Paolo|Pier P. Vergerio|Iustinopolitanus Vergerius|Vergerio Pierre Paul|Petrus Paulus Vergerius",1370,1444,Humanist|Diplomat|Jurist|Arzt|Pädagoge,Capodistria
118769189,"Wimpfeling, Jakob","Jacob Vympfeling|J. Wimpheling|Jacob Wimpfling|Iacobus Vimphelingus|Jacobus, de Sletstadt Wimpfeling|Jacques Wimpheling|Jacob Wimpfeling|Jacobus Vimpfelingius|I.W.|Jakob Wimphelling|I.Vu.|Jacobus Winphelingius|Jacobus Wimfelingius|Jacobus Wimpheling|Jakob Wimpfehling|Iacobus Wimphelingius|Wimpheling|Jacobus Wimpfelingus|Jacob Wympfeling|Jacob Wimpheling|Jacobus Wimpfelingius|Jacobus Wimphelingius|Paulus Olearius Heydelbergensis|Jacob Wympfflinger|Jakob Wympheling|Jakob Wimpheling|Jakob Wipfeling|Jacob Wimpffeling|Jacobus Wim.|Jacobus Wymphelingius|Jacobus W.|Jacobus Wympfelingius|Jacobus Wym.|Jacobi Phiniphelingii|Paulus Olearius|Jacobus Vimphelingus|Jacobus Vinphelingus|Jacobus Vuimpfelingius|Paul Oelschläger|Jacobus Wympffelingus|Paul Olearius|Jakob Wimpfeling|Jakob Wympfeling|Paulus Olearius Heidelbergensis|Jacob Wimpflling|Jacobus Wimphelingus|Jacobus Wimphel.|Paul Oelschlägel|Jacob Wimpfflinger|J.W.|Jacobus Wimpfelinus|Jakob Wimpfeling",1450-07-25,1528-11-17,Theologe|Jurist|Humanist|Pädagoge|Historiker,Schlettstadt
